0,0.0,0.0,-0.23582089552238805,-0.25970149253731345,-0.3283582089552239,-0.4835820895522388,-0.39104477611940297,-0.6447761194029851,-0.41492537313432837,-0.8149253731343283,-0.0626865671641791,-0.6895522388059702,-0.08955223880597014,-0.9522388059701492,-0.2537313432835821,-0.9552238805970149,-0.3492537313432836,-0.8626865671641791,0.008955223880597015,-0.6805970149253732,-0.03283582089552239,-1.0,-0.24477611940298508,-0.9761194029850746,-0.3492537313432836,-0.8656716417910447,0.0626865671641791,-0.6477611940298508,0.026865671641791045,-0.9611940298507463,-0.2,-0.9462686567164179,-0.3164179104477612,-0.8328358208955224,0.08955223880597014,-0.6,0.0029850746268656717,-0.8388059701492537,-0.1761194029850746,-0.8477611940298507,-0.2835820895522388,-0.7671641791044777
0,0.0,0.0,-0.23076923076923078,-0.28106508875739644,-0.26331360946745563,-0.5029585798816568,-0.3165680473372781,-0.6568047337278107,-0.3698224852071006,-0.7840236686390533,0.17751479289940827,-0.6420118343195266,0.008875739644970414,-0.9556213017751479,-0.21301775147928995,-0.9704142011834319,-0.34911242603550297,-0.8994082840236687,0.19822485207100593,-0.6183431952662722,-0.014792899408284023,-1.0,-0.2692307692307692,-0.985207100591716,-0.3875739644970414,-0.8994082840236687,0.15088757396449703,-0.5798816568047337,-0.04437869822485207,-0.9526627218934911,-0.28106508875739644,-0.9408284023668639,-0.3994082840236686,-0.849112426035503,0.03254437869822485,-0.5384615384615384,-0.1242603550295858,-0.8224852071005917,-0.2869822485207101,-0.8402366863905325,-0.3875739644970414,-0.7840236686390533
0,0.0,0.0,-0.23054755043227665,-0.27089337175792505,-0.29971181556195964,-0.5014409221902018,-0.3659942363112392,-0.659942363112392,-0.4034582132564842,-0.7896253602305475,0.138328530259366,-0.6657060518731989,-0.023054755043227664,-0.9510086455331412,-0.23919308357348704,-0.968299711815562,-0.37175792507204614,-0.8904899135446686,0.1642651296829971,-0.6455331412103746,-0.040345821325648415,-1.0,-0.28530259365994237,-0.9798270893371758,-0.39481268011527376,-0.8847262247838616,0.13544668587896252,-0.6051873198847262,-0.05187319884726225,-0.9510086455331412,-0.2824207492795389,-0.930835734870317,-0.39481268011527376,-0.829971181556196,0.0345821325648415,-0.5561959654178674,-0.12968299711815562,-0.829971181556196,-0.2910662824207493,-0.8357348703170029,-0.3861671469740634,-0.7636887608069164
0,0.0,0.0,-0.23880597014925373,-0.2656716417910448,-0.28955223880597014,-0.4835820895522388,-0.3492537313432836,-0.6358208955223881,-0.408955223880597,-0.7611940298507462,0.14925373134328357,-0.6507462686567164,-0.03880597014925373,-0.9552238805970149,-0.2626865671641791,-0.9611940298507463,-0.40298507462686567,-0.8776119402985074,0.17313432835820897,-0.6328358208955224,-0.0626865671641791,-1.0,-0.31343283582089554,-0.9791044776119403,-0.43582089552238806,-0.8835820895522388,0.12835820895522387,-0.5940298507462687,-0.08358208955223881,-0.9611940298507463,-0.3194029850746269,-0.9373134328358209,-0.4388059701492537,-0.835820895522388,0.011940298507462687,-0.5522388059701493,-0.16119402985074627,-0.8238805970149253,-0.3253731343283582,-0.8328358208955224,-0.4298507462686567,-0.7671641791044777
0,0.0,0.0,-0.25748502994011974,-0.24550898203592814,-0.3383233532934132,-0.4550898203592814,-0.4221556886227545,-0.6017964071856288,-0.4940119760479042,-0.7245508982035929,0.08083832335329341,-0.6736526946107785,-0.1407185628742515,-0.9580838323353293,-0.36227544910179643,-0.937125748502994,-0.49700598802395207,-0.844311377245509,0.10479041916167664,-0.6586826347305389,-0.16766467065868262,-1.0,-0.41317365269461076,-0.9520958083832335,-0.5269461077844312,-0.8502994011976048,0.06287425149700598,-0.6137724550898204,-0.18862275449101795,-0.9580838323353293,-0.4161676646706587,-0.907185628742515,-0.5269461077844312,-0.7994011976047904,-0.05389221556886228,-0.5538922155688623,-0.25449101796407186,-0.811377245508982,-0.41916167664670656,-0.8023952095808383,-0.5179640718562875,-0.7275449101796407
0,0.0,0.0,-0.22608695652173913,-0.28405797101449276,-0.2811594202898551,-0.5101449275362319,-0.34492753623188405,-0.672463768115942,-0.37681159420289856,-0.8028985507246377,0.1536231884057971,-0.6579710144927536,0.0,-0.9478260869565217,-0.21159420289855072,-0.9710144927536232,-0.34492753623188405,-0.8985507246376812,0.1826086956521739,-0.6405797101449275,-0.014492753623188406,-1.0,-0.2579710144927536,-0.9855072463768116,-0.3681159420289855,-0.8927536231884058,0.1536231884057971,-0.6057971014492753,-0.02318840579710145,-0.9594202898550724,-0.25507246376811593,-0.9449275362318841,-0.3681159420289855,-0.8463768115942029,0.04927536231884058,-0.5681159420289855,-0.10144927536231885,-0.8463768115942029,-0.263768115942029,-0.8579710144927536,-0.35942028985507246,-0.7855072463768116
0,0.0,0.0,-0.2714285714285714,-0.2257142857142857,-0.38571428571428573,-0.4257142857142857,-0.48,-0.5628571428571428,-0.5114285714285715,-0.6828571428571428,-0.017142857142857144,-0.6971428571428572,-0.18857142857142858,-0.9628571428571429,-0.38571428571428573,-0.9142857142857143,-0.4685714285714286,-0.7914285714285715,0.03428571428571429,-0.6828571428571428,-0.19428571428571428,-1.0,-0.41714285714285715,-0.9114285714285715,-0.47714285714285715,-0.7742857142857142,0.03428571428571429,-0.6371428571428571,-0.17714285714285713,-0.9457142857142857,-0.3942857142857143,-0.86,-0.45714285714285713,-0.7171428571428572,-0.037142857142857144,-0.5628571428571428,-0.2342857142857143,-0.7857142857142857,-0.3914285714285714,-0.7428571428571429,-0.44,-0.6371428571428571
0,0.0,0.0,-0.26571428571428574,-0.22285714285714286,-0.38,-0.4228571428571429,-0.4742857142857143,-0.56,-0.5142857142857142,-0.6828571428571428,-0.014285714285714285,-0.6971428571428572,-0.18285714285714286,-0.9657142857142857,-0.38,-0.9228571428571428,-0.46,-0.8,0.03428571428571429,-0.6828571428571428,-0.18571428571428572,-1.0,-0.4114285714285714,-0.92,-0.4714285714285714,-0.7885714285714286,0.03428571428571429,-0.6371428571428571,-0.1742857142857143,-0.9485714285714286,-0.3914285714285714,-0.8685714285714285,-0.4542857142857143,-0.7314285714285714,-0.04,-0.5657142857142857,-0.2342857142857143,-0.7857142857142857,-0.38857142857142857,-0.7457142857142857,-0.43714285714285717,-0.64
0,0.0,0.0,-0.26285714285714284,-0.2257142857142857,-0.38,-0.4257142857142857,-0.4742857142857143,-0.5628571428571428,-0.5085714285714286,-0.6857142857142857,-0.011428571428571429,-0.6971428571428572,-0.18,-0.9657142857142857,-0.37714285714285717,-0.9228571428571428,-0.45714285714285713,-0.8028571428571428,0.04,-0.6828571428571428,-0.18285714285714286,-1.0,-0.4085714285714286,-0.9228571428571428,-0.4657142857142857,-0.7885714285714286,0.037142857142857144,-0.6371428571428571,-0.16857142857142857,-0.9457142857142857,-0.38571428571428573,-0.8714285714285714,-0.44857142857142857,-0.7342857142857143,-0.03428571428571429,-0.5628571428571428,-0.22857142857142856,-0.7885714285714286,-0.38285714285714284,-0.7514285714285714,-0.43142857142857144,-0.6457142857142857
0,0.0,0.0,-0.2622478386167147,-0.21902017291066284,-0.37175792507204614,-0.4265129682997118,-0.4668587896253602,-0.5648414985590778,-0.5100864553314121,-0.6887608069164265,-0.008645533141210375,-0.7031700288184438,-0.17579250720461095,-0.9740634005763689,-0.3746397694524496,-0.9337175792507204,-0.4553314121037464,-0.8126801152737753,0.043227665706051875,-0.6858789625360231,-0.1786743515850144,-1.0,-0.40634005763688763,-0.9279538904899135,-0.46397694524495675,-0.7982708933717579,0.040345821325648415,-0.6368876080691642,-0.1642651296829971,-0.9452449567723343,-0.3804034582132565,-0.8703170028818443,-0.4438040345821326,-0.7377521613832853,-0.0345821325648415,-0.5619596541786743,-0.2276657060518732,-0.7867435158501441,-0.3804034582132565,-0.7492795389048992,-0.42939481268011526,-0.6397694524495677
